Simulation ID,Rules,Order ID,Task1_Name,Task1_Start,Task1_End,Task1_Duration,Task2_Name,Task2_Start,Task2_End,Task2_Duration,Task3_Name,Task3_Start,Task3_End,Task3_Duration,Task4_Name,Task4_Start,Task4_End,Task4_Duration,Task5_Name,Task5_Start,Task5_End,Task5_Duration,Priority,Plan Name,Depth,Arrival Time,Due Date,Finish Time,Throughput Time,Total Process Time
Simulation9,EDD + PST,O-32,T1,35.25,37.25,2.0,,,,,,,,,,,,,,,,,2,SampleProcessPlan1,1,26.93,70.59,37.25,10.32,2.0
Simulation9,EDD + PST,O-33,T4,29.12,33.4,4.279999999999998,T1,34.05,34.58,0.5300000000000011,T3,43.61,49.18,5.57,T2,70.72,72.96,2.239999999999995,T5,72.96,75.31,2.3500000000000085,2,SampleProcessPlan2,4,29.12,77.11,75.31,46.19,14.97
Simulation9,EDD + PST,O-34,T4,29.95,34.14,4.190000000000001,,,,,,,,,,,,,,,,,2,SampleProcessPlan2,1,29.83,78.55,34.14,4.3,4.19
Simulation9,EDD + PST,O-35,T1,42.38,43.19,0.8099999999999952,,,,,,,,,,,,,,,,,2,SampleProcessPlan1,1,30.73,77.85,43.19,12.47,0.81
Simulation9,EDD + PST,O-36,T1,42.89,48.48,5.589999999999996,T3,64.93,66.39,1.4599999999999937,T2,67.17,69.91,2.739999999999995,T4,69.91,74.16,4.25,T5,75.31,80.3,4.989999999999995,2,SampleProcessPlan1,4,30.88,80.58,80.3,49.42,19.03
Simulation9,EDD + PST,O-37,T1,37.25,37.83,0.5799999999999983,,,,,,,,,,,,,,,,,2,SampleProcessPlan1,1,31.33,71.37,37.83,6.5,0.58
Simulation9,EDD + PST,O-38,T1,37.83,42.89,5.060000000000002,,,,,,,,,,,,,,,,,2,SampleProcessPlan1,1,31.42,74.65,42.89,11.47,5.06
Simulation9,EDD + PST,O-39,T4,31.81,36.42,4.610000000000003,T1,37.18,40.19,3.009999999999998,T3,42.6,46.3,3.6999999999999957,T2,42.66,52.19,9.530000000000001,,,,,1,SampleProcessPlan2,3,31.81,79.0,52.19,20.38,20.85
Simulation9,EDD + PST,O-4,T4,2.94,7.16,4.220000000000001,T1,10.89,11.92,1.0299999999999994,,,,,,,,,,,,,0,SampleProcessPlan2,2,2.94,51.76,11.92,8.98,5.25
Simulation9,EDD + PST,O-40,T1,43.19,46.38,3.190000000000005,T3,54.24,56.84,2.6000000000000014,T2,72.96,78.77,5.810000000000002,,,,,,,,,2,SampleProcessPlan1,2,32.39,80.6,78.77,46.38,11.6
Simulation9,EDD + PST,O-41,T1,61.89,64.89,3.0,T3,65.7,67.46,1.759999999999991,T2,83.5,87.43,3.930000000000007,T4,87.43,91.22,3.789999999999992,,,,,2,SampleProcessPlan1,3,32.43,81.68,91.22,58.79,12.48
Simulation9,EDD + PST,O-42,T4,33.4,37.15,3.75,,,,,,,,,,,,,,,,,2,SampleProcessPlan2,1,32.87,78.51,37.15,4.28,3.75
Simulation9,EDD + PST,O-43,T1,36.26,37.18,0.9200000000000017,T2,41.18,51.54,10.36,T3,41.36,42.6,1.240000000000002,,,,,,,,,0,SampleProcessPlan1,2,35.33,82.84,51.54,16.22,12.52
Simulation9,EDD + PST,O-44,T4,36.58,40.44,3.8599999999999994,,,,,,,,,,,,,,,,,2,SampleProcessPlan2,1,36.58,81.06,40.44,3.86,3.86
Simulation9,EDD + PST,O-45,T1,62.26,67.34,5.080000000000005,T3,74.16,76.63,2.469999999999999,T2,77.13,79.04,1.9100000000000108,T4,81.08,84.4,3.3200000000000074,T5,84.97,88.69,3.719999999999999,2,SampleProcessPlan1,4,37.61,82.62,88.69,51.09,16.5
Simulation9,EDD + PST,O-46,T1,40.4,42.38,1.980000000000004,T3,52.47,54.24,1.7700000000000031,T2,79.04,83.5,4.459999999999994,,,,,,,,,2,SampleProcessPlan1,2,37.66,77.78,83.5,45.84,8.21
Simulation9,EDD + PST,O-47,T4,38.79,42.93,4.140000000000001,T1,48.48,51.79,3.3100000000000023,T3,66.39,69.6,3.2099999999999937,T2,89.93,94.89,4.959999999999994,,,,,2,SampleProcessPlan2,3,38.79,86.15,94.89,56.1,15.62
Simulation9,EDD + PST,O-48,T1,67.34,71.52,4.179999999999993,T3,71.52,75.11,3.5900000000000034,T2,87.43,89.93,2.5,T4,89.93,93.91,3.9799999999999898,,,,,2,SampleProcessPlan1,3,39.27,87.71,93.91,54.64,14.25
Simulation9,EDD + PST,O-49,T4,48.89,52.7,3.8100000000000023,,,,,,,,,,,,,,,,,2,SampleProcessPlan2,1,39.67,89.16,52.7,13.03,3.81
Simulation9,EDD + PST,O-5,T1,5.63,8.09,2.46,T2,8.09,9.95,1.8599999999999994,T3,8.09,9.86,1.7699999999999996,T4,10.97,14.28,3.3099999999999987,,,,,1,SampleProcessPlan1,3,5.63,54.61,14.28,8.65,9.4
Simulation9,EDD + PST,O-50,T4,40.44,45.34,4.900000000000006,T1,46.38,47.59,1.2100000000000009,T3,49.18,52.47,3.289999999999999,T2,51.54,54.83,3.289999999999999,T5,54.83,59.03,4.200000000000003,1,SampleProcessPlan2,4,39.88,84.47,59.03,19.16,16.89
Simulation9,EDD + PST,O-51,T1,66.41,69.3,2.8900000000000006,,,,,,,,,,,,,,,,,2,SampleProcessPlan1,1,39.91,85.83,69.3,29.39,2.89
Simulation9,EDD + PST,O-52,T1,71.43,74.5,3.069999999999993,T3,75.11,79.34,4.230000000000004,T2,94.89,,,,,,,,,,,2,SampleProcessPlan1,2,40.68,89.73,Not Finished,Not Finished,14.8
Simulation9,EDD + PST,O-53,T1,64.89,66.41,1.519999999999996,T3,67.46,74.16,6.700000000000003,T2,69.91,77.13,7.219999999999999,T4,77.13,81.08,3.950000000000003,T5,81.08,84.97,3.8900000000000006,2,SampleProcessPlan1,4,40.83,83.93,84.97,44.14,23.28
Simulation9,EDD + PST,O-54,T4,42.93,46.31,3.3800000000000026,,,,,,,,,,,,,,,,,2,SampleProcessPlan2,1,40.84,81.74,46.31,5.48,3.38
Simulation9,EDD + PST,O-55,T1,74.5,75.89,1.3900000000000006,T3,76.63,79.35,2.719999999999999,T2,95.09,98.32,3.2299999999999898,T4,99.11,,,,,,,2,SampleProcessPlan1,4,42.46,91.06,Not Finished,Not Finished,15.29
Simulation9,EDD + PST,O-56,T1,47.59,48.85,1.259999999999998,T2,52.19,56.81,4.6200000000000045,T3,53.15,55.74,2.5900000000000034,T4,58.14,61.89,3.75,,,,,0,SampleProcessPlan1,3,43.72,88.54,61.89,18.18,12.22
Simulation9,EDD + PST,O-57,T4,44.92,49.26,4.339999999999996,T1,55.86,58.86,3.0,T3,59.46,61.61,2.1499999999999986,T2,78.77,86.06,7.290000000000006,,,,,2,SampleProcessPlan2,3,44.6,86.46,86.06,41.46,16.78
Simulation9,EDD + PST,O-58,T1,48.85,52.98,4.1299999999999955,T3,55.74,59.4,3.6599999999999966,T2,56.81,60.91,4.099999999999994,T4,61.89,66.04,4.150000000000006,,,,,0,SampleProcessPlan1,3,45.49,92.01,66.04,20.55,16.04
Simulation9,EDD + PST,O-59,T4,46.31,50.03,3.719999999999999,T1,51.79,55.86,4.07,T3,59.4,64.93,5.530000000000008,T2,60.91,64.39,3.480000000000004,T5,65.5,70.3,4.799999999999997,1,SampleProcessPlan2,4,45.89,89.29,70.3,24.41,21.6
Simulation9,EDD + PST,O-6,T1,8.09,10.89,2.8000000000000007,T2,10.89,14.03,3.139999999999999,T3,12.46,15.22,2.76,,,,,,,,,0,SampleProcessPlan1,2,5.84,54.86,15.22,9.38,8.7
Simulation9,EDD + PST,O-60,T1,75.89,80.57,4.679999999999993,,,,,,,,,,,,,,,,,2,SampleProcessPlan1,1,46.0,93.59,80.57,34.56,4.68
Simulation9,EDD + PST,O-61,T4,49.26,53.11,3.8500000000000014,,,,,,,,,,,,,,,,,2,SampleProcessPlan2,1,46.05,90.7,53.11,7.06,3.85
Simulation9,EDD + PST,O-62,T1,75.07,76.98,1.9100000000000108,T3,79.35,80.47,1.1200000000000045,T2,86.06,95.09,9.030000000000001,T4,95.09,99.11,4.019999999999996,,,,,2,SampleProcessPlan1,3,47.53,92.73,99.11,51.59,16.08
Simulation9,EDD + PST,O-63,T1,69.3,71.43,2.1300000000000097,,,,,,,,,,,,,,,,,2,SampleProcessPlan1,1,47.56,89.01,71.43,23.87,2.13
Simulation9,EDD + PST,O-64,T1,52.98,57.85,4.8700000000000045,T3,57.85,59.46,1.6099999999999994,T2,61.01,65.35,4.339999999999996,T4,65.35,68.76,3.410000000000011,,,,,1,SampleProcessPlan1,3,49.06,95.35,68.76,19.71,14.23
Simulation9,EDD + PST,O-65,T4,50.03,54.63,4.600000000000001,T1,58.86,60.36,1.5,T3,61.61,63.77,2.1600000000000037,,,,,,,,,2,SampleProcessPlan2,3,49.94,97.85,Not Finished,Not Finished,10.53
Simulation9,EDD + PST,O-66,T1,80.03,88.52,8.489999999999995,,,,,,,,,,,,,,,,,2,SampleProcessPlan1,1,50.63,99.78,88.52,37.9,8.49
Simulation9,EDD + PST,O-67,T1,71.52,75.07,3.549999999999997,,,,,,,,,,,,,,,,,2,SampleProcessPlan1,1,50.66,90.85,75.07,24.42,3.55
Simulation9,EDD + PST,O-68,T4,52.7,58.14,5.439999999999998,T1,60.36,61.89,1.5300000000000011,T3,80.47,82.37,1.9000000000000057,,,,,,,,,2,SampleProcessPlan2,3,52.32,99.57,Not Finished,Not Finished,11.58
Simulation9,EDD + PST,O-69,T1,76.98,80.03,3.049999999999997,,,,,,,,,,,,,,,,,2,SampleProcessPlan1,1,52.53,98.67,80.03,27.5,3.05
Simulation9,EDD + PST,O-7,T4,6.42,10.97,4.550000000000001,T1,14.8,19.37,4.57,,,,,,,,,,,,,2,SampleProcessPlan2,2,6.42,52.75,19.37,12.95,9.12
Simulation9,EDD + PST,O-70,T4,53.33,57.58,4.25,T1,57.85,62.26,4.409999999999997,T3,63.77,65.7,1.9299999999999997,T2,98.32,,,,,,,2,SampleProcessPlan2,4,53.33,95.45,Not Finished,Not Finished,20.22
Simulation9,EDD + PST,O-8,T1,8.59,9.82,1.2300000000000004,T2,9.82,12.97,3.1500000000000004,T3,9.86,14.49,4.630000000000001,T4,16.89,21.01,4.120000000000001,T5,21.01,28.03,7.02,1,SampleProcessPlan1,4,7.73,49.56,28.03,20.3,20.15
Simulation9,EDD + PST,O-9,T4,8.0,12.57,4.57,T1,13.85,14.8,0.9500000000000011,T2,14.8,17.22,2.419999999999998,T3,15.22,16.88,1.6599999999999984,,,,,0,SampleProcessPlan2,3,8.0,49.82,17.22,9.22,9.6
